6.0
6.1
6.0
6.0
5.9
5.8
5.8
5.7
5.7
5.7
5.7
5.7
5.6
5.6
5.6
5.6
5.6
5.6
5.7
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.5
5.5
5.6
5.6
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.4
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.4
5.4
5.5
5.4
5.5
5.4
5.5
5.4
5.6
5.6
5.6
5.6
5.6
5.5
5.5
5.6
5.5
5.5
5.5
5.5
5.5
5.6
5.5
5.6
5.6
5.6
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.4
5.5
5.4
5.5
5.4
5.5
5.4
5.4
5.5
5.4
5.4
5.5
5.5
5.4
5.4
5.5
5.5
5.5
